platform,program,dataset_group,source_file,source_id,source_url,created_at,author,lang,is_reply,like_count,reply_count,retweet_count,quote_count,keyword,video_title,raw_text,clean_text,word_count,is_article_like,has_opinion_signal,is_relevant,is_in_date_range,is_duplicate_text,sentiment_label,label_reason,label_confidence,label_error
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1856601815917461532,https://x.com/serenityaml/status/1856601815917461532,2024-11-13 07:35:41,,in,False,17,4,1,1,,,"Tolong dong MSIB, minimal kasih kejelasan mengenai BBH Termin 1 yang belom cair, ini disuruh sabar nungguu mulu anjir, gue kerja dari jam 10 sampe 6 sore, enam hari kerja, udah ngerasa capek banget, uang juga udah menipis, Tolong lah kejelasannya🥲","tolong dong msib, minimal kasih kejelasan mengenai bbh termin 1 yang belom cair, ini disuruh sabar nungguu mulu anjir, gue kerja dari jam 10 sampe 6 sore, enam hari kerja, sudah ngerasa capek banget, uang juga sudah menipis, tolong lah kejelasannya:smiling_face_with_tear:",41,False,True,True,True,False,negatif,pengguna mengeluhkan keterlambatan pencairan BBH dan beban kerja yang berat tanpa kejelasan dari pihak program.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1856551342376136802,https://x.com/serenityaml/status/1856551342376136802,2024-11-13 04:15:07,,in,False,7,2,1,0,,,"MSIB toolong dong disegarakan pencairanya BBH Termin 1 kami blum disalurkan sama sekali, kami juga butuh untuk kehidupan sehari-hari🥲🥲
Tolong kejelasannya terkait proses pencairan ini, lama banget kami nungguin","msib toolong dong disegarakan pencairanya bbh termin 1 kami blum disalurkan sama sekali, kami juga butuh untuk kehidupan sehari-hari:smiling_face_with_tear::smiling_face_with_tear: tolong kejelasannya terkait proses pencairan ini, lama banget kami nungguin",29,False,True,True,True,False,negatif,pengguna mengeluhkan keterlambatan pencairan dana BBH yang sangat dibutuhkan untuk kebutuhan sehari-hari.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1856516688545792400,https://x.com/bbyneeds2calm/status/1856516688545792400,2024-11-13 01:57:25,,in,False,5,2,0,0,,,update MSIB BBH termin 1! berikut info dari panitia MSIB (dapet forward dr DPPku) yaa https://t.co/u8Woq8aGLk,pembaruan msib bbh termin 1! berikut informasi dari panitia msib (dapet forward dari dppku) ya,15,False,False,True,True,False,netral,Komentar berisi penyampaian informasi atau pengumuman resmi terkait program tanpa opini subjektif.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1856285099328684328,https://x.com/dekisbeliardd/status/1856285099328684328,2024-11-12 10:37:10,,in,True,2,0,0,0,,,"@mfs_ub Aku bisa kok nder. 2 semester bahkan aku ditinggal temenku yg segeng. semester ini aku ditinggal dan ga dikasi tau mereka magang dmn, tau2 udah apdet story kalo lagi magang. pdhal awalnya pgn cari brg2, apa gamau meledak?😅 Utg dapet msib wkwk","aku bisa kok nder. 2 semester bahkan aku ditinggal temenku yang segeng. semester ini aku ditinggal dan tidak dikasi tau mereka magang dmn, tau2 sudah apdet story kalo lagi magang. pdhal awalnya pgn cari brg2, apa gamau meledak?:grinning_face_with_sweat: utg dapet msib wkwk",42,False,True,True,True,False,positif,pengguna merasa bersyukur dan terbantu karena berhasil mendapatkan program MSIB setelah mengalami pengalaman sosial yang kurang menyenangkan.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1856226443685945640,https://x.com/jasa_cv_online_/status/1856226443685945640,2024-11-12 06:44:05,,in,True,11,3,0,1,,,"Lowongan Kerja Pertamina 2024

Dicari pria dan wanita lulusan D3 / S1 buay nempati posisi HSE, QA, QC, Safety, dan Engineering

Jangan lupa upgrade CV sebelum apply ya! 🤩

#jasabuatcv #jasabikincv #jokicv #jasacvats #joktug #zonauang #lokercot #msib #loker #lowongankerja https://t.co/W32ek39FQs","lowongan kerja pertamina 2024 dicari pria dan wanita lulusan d3 s1 buay nempati posisi hse, qa, qc, safety, dan engineering jangan lupa upgrade cv sebelum apply ya! :star-struck: jasabuatcv jasabikincv jokicv jasacvats joktug zonauang lokercot msib loker lowongankerja",38,False,False,True,True,False,netral,"Komentar tersebut merupakan promosi lowongan kerja dan jasa pembuatan CV, bukan opini atau pengalaman terkait program MSIB.",high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1855935523359219976,https://x.com/charlinistic/status/1855935523359219976,2024-11-11 11:28:05,,in,False,1,1,0,1,,,"my personal experience, sengaja ikut kepanitiaan/ormawa di univ tuh ya buat dongkrak untuk ikut kepanitiaan/ormawa lainnya. 1 periode aja.

goals utamanya buat bangun cv biar bisa dilirik mitra—sebagai pembuktian ‘able to work as a team’—pas apply msib, selebihnya ga kepake sih.","my personal experience, sengaja ikut kepanitiaan ormawa di univ tuh ya buat dongkrak untuk ikut kepanitiaan ormawa lainnya. 1 periode aja. goals utamanya buat bangun cv biar bisa dilirik mitra—sebagai pembuktian ‘able to work as a team’—pas apply msib, selebihnya tidak kepake sih.",43,False,True,True,True,False,netral,Komentar bersifat informatif mengenai strategi membangun CV untuk persiapan MSIB tanpa menunjukkan sentimen positif atau negatif terhadap program itu sendiri.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1855820889000231043,https://x.com/amaliyakusumaa/status/1855820889000231043,2024-11-11 03:52:34,,in,False,10,5,1,0,,,"so hwappy…🥹🤍

aku memang ga punya sobi kampus yg 24/7 ngampus & main bareng… tapi aku punya sobi dalam segi positif, ambis ikut kegiatan positif, kayak wirausaha merdeka, msib, pkm (MBKM) bahkan skripsian…🤍

selama kuliah cuma pernah nongki 2x karena memang sejarang itu, tapi saling mengajak untuk berkegiatan positif… so grateful🫰🏼

dan sekarang, sobiku ini udah kerja, dan tiba2 mau ke kos ku, rupanya mau kasih hadiah + traktir makan siang…. lihat dia udah bisa self reward kapan dia mau dengan uang gajinya, seneng bgt rasanya masya Allah🥹🤍 oiya, sobiku ini diuble degree alias kuliah sekaligus di 2 kampus loh😎👍🏻","so hwappy…:face_holding_back_tears::white_heart: aku memang tidak punya sobi kampus yang 24 7 ngampus & main bareng… tapi aku punya sobi dalam segi positif, ambis ikut kegiatan positif, kayak wirausaha merdeka, msib, pkm (mbkm) bahkan skripsian…:white_heart: selama kuliah cuma pernah nongki 2x karena memang sejarang itu, tapi saling mengajak untuk berkegiatan positif… so grateful:hand_with_index_finger_and_thumb_crossed_medium-light_skin_tone: dan sekarang, sobiku ini sudah kerja, dan tiba2 mau ke kos ku, rupanya mau kasih hadiah + traktir makan siang…. lihat dia sudah bisa self reward kapan dia mau dengan uang gajinya, seneng banget rasanya masya allah:face_holding_back_tears::white_heart: oiya, sobiku ini diuble degree alias kuliah sekaligus di 2 kampus loh:smiling_face_with_sunglasses::thumbs_up_light_skin_tone:",101,False,True,True,True,False,positif,Penulis menganggap MSIB sebagai kegiatan positif yang bermanfaat bagi pengembangan diri dan masa depan.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1855488423060209966,https://x.com/telfess/status/1855488423060209966,2024-11-10 05:51:28,,in,False,7,3,0,0,,,telyu! apakabar mahasiswa smt 7 yang lagi msib? skripsi aman? 😀😀😀,telyu! apakabar mahasiswa smt 7 yang lagi msib? skripsi aman? :grinning_face::grinning_face::grinning_face:,11,False,True,True,True,False,netral,Komentar berupa pertanyaan sapaan biasa tanpa opini atau sentimen spesifik terhadap program.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1855469238380605769,https://x.com/schcampus/status/1855469238380605769,2024-11-10 04:35:14,,in,False,0,2,0,0,,,"guyss boleh tolong bantu isi kuesioner sender gaa yaa kriterianya ituu:
- alumni MSIB batch 5 atau 6
- bekerja WFO di tempat MSIB
rep yaa gaiss nantii sender dm dan kalo ada yg mau barter boleh bgtt yuukk campus! https://t.co/F1Anehaeim",guyss boleh tolong bantu isi kuesioner sender gaa ya kriterianya ituu: - alumni msib batch 5 atau 6 - bekerja wfo di tempat msib rep ya gaiss nantii sender dm dan kalo ada yang mau barter boleh banget yuukk campus!,40,False,False,True,True,False,netral,Komentar berisi permintaan bantuan pengisian kuesioner dan tidak mengandung opini atau sentimen terhadap program MSIB.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1854827689976471989,https://x.com/kentutimutt/status/1854827689976471989,2024-11-08 10:05:56,,in,False,4,5,1,2,,,"in another life till cmn akang2 dekave tukang sebat nongkrong di ruang UKM/studio sendiri trs kl ditanya tips sbg mahasiswa jawabnya ""perbanyak relasi sih paling, sm banyakin nongkrong"" trs biasanya join kepanitiaan either KMDGI atau nyari magang di MSIB....... https://t.co/1vKRoI7FMt","in another life till cmn akang2 dekave tukang sebat nongkrong di ruang ukm studio sendiri terus kalau ditanya tips sbg mahasiswa jawabnya ""perbanyak relasi sih paling, sama banyakin nongkrong"" terus biasanya join kepanitiaan either kmdgi atau nyari magang di msib.",40,False,False,True,True,False,netral,Komentar hanya menyebutkan MSIB sebagai salah satu opsi kegiatan mahasiswa tanpa menunjukkan opini atau sentimen spesifik terhadap program tersebut.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1854746967534109156,https://x.com/vespagreenrelax/status/1854746967534109156,2024-11-08 04:45:11,,in,True,16,1,0,0,,,"@telyufess ada bbrp cara nder;
1. msib - lewat web kampus merdeka
2. digistar internship/ddb
3. magang mandiri

kalo mau yg paid msib/ddb",ada bbrp cara nder; 1. msib - lewat web kampus merdeka 2. digistar internship ddb 3. magang mandiri kalo mau yang paid msib ddb,24,False,False,True,True,False,netral,Komentar hanya memberikan informasi atau panduan mengenai cara mendaftar program tanpa menunjukkan opini atau emosi tertentu.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1854510293717835976,https://x.com/ibanibunn/status/1854510293717835976,2024-11-07 13:04:43,,in,True,15,5,0,0,,,"@telyufess kalo ga lewat msib, digistar internship, atau ga magang mandiri. kl aku kemaren lewat digistar","kalo tidak lewat msib, digistar internship, atau tidak magang mandiri. kalau aku kemaren lewat digistar",15,False,True,True,True,False,netral,Komentar hanya berisi informasi mengenai pengalaman pribadi memilih program magang tanpa menunjukkan opini atau sentimen terhadap program MSIB.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1854450946421772671,https://x.com/brassemonkey/status/1854450946421772671,2024-11-07 09:08:54,,in,False,5,4,0,0,,,"abis semester ini lanjut medpen, trus ngajuin judul, sems 7 at least udh sempro, udh magang juga msib, semester 8 lulus, abis lulus kerja, nabung...","abis semester ini lanjut medpen, trus ngajuin judul, sems 7 at least sudah sempro, sudah magang juga msib, semester 8 lulus, abis lulus kerja, nabung.",25,False,False,True,True,False,netral,Komentar berisi rencana studi dan karier pribadi tanpa menyatakan opini atau sentimen terhadap program MSIB.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1854355291460231631,https://x.com/collegemfs/status/1854355291460231631,2024-11-07 02:48:48,,in,False,3,8,0,0,,,"[cm] guys kalo kita udah semester 8 dan sisa semhas, masih bisa ikut msib batch 8 ga ya?","[cm] guys kalo kita sudah semester 8 dan sisa semhas, masih bisa ikut msib batch 8 tidak ya?",18,False,True,True,True,False,netral,Komentar berupa pertanyaan informatif mengenai syarat pendaftaran tanpa adanya opini atau emosi terhadap program.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1854332695972892738,https://x.com/bbyneeds2calm/status/1854332695972892738,2024-11-07 01:19:01,,in,False,5,7,0,0,,,"update MSIB BBH termin 1! after pengisian form &amp; status berubah, DPP ku dapet info dari panitia MSIB 🥹🙏🏻 semoga cair minggu ini ya friends https://t.co/a4td1fwZLJ","pembaruan msib bbh termin 1! after pengisian form & status berubah, dpp ku dapet informasi dari panitia msib :face_holding_back_tears::folded_hands_light_skin_tone: semoga cair minggu ini ya friends",25,False,True,True,True,False,netral,Komentar berisi informasi mengenai pembaruan status BBH dan harapan pencairan dana yang bersifat informatif tanpa opini subjektif terhadap kualitas program.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1853483473790738879,https://x.com/gulungenak_/status/1853483473790738879,2024-11-04 17:04:30,,in,False,0,0,0,0,,,Akhirnya sampai di fase unfol terima kasih sudah membantu ku pertama kali kenal msib dan info beasiswa dari sini semua sangat membantu yah semangat buat teman2 yang masih berjuang di perkuliahan https://t.co/CA1QF0rZ2S,akhirnya sampai di fase unfol terima kasih sudah membantu ku pertama kali kenal msib dan informasi beasiswa dari sini semua sangat membantu yah semangat buat teman2 yang masih berjuang di perkuliahan,31,False,False,True,True,False,positif,pengguna menyampaikan rasa terima kasih dan apresiasi karena program MSIB sangat membantu.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1853009453383381251,https://x.com/todayisami/status/1853009453383381251,2024-11-03 09:40:55,,in,False,6,4,0,2,,,aneh banget dah msib aneh anjir bbh termin 1 gw aja belom cair masa ada yang udah cair termin 2. ga adil bgt????????,aneh banget dah msib aneh anjir bbh termin 1 gw saja belom cair masa ada yang sudah cair termin 2. tidak adil bgt?,23,False,True,True,True,False,negatif,pengguna mengeluhkan ketidakadilan terkait keterlambatan pencairan dana bantuan biaya hidup (BBH).,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1852949429809975800,https://x.com/bbyneeds2calm/status/1852949429809975800,2024-11-03 05:42:24,,in,False,3,1,1,0,,,kinda crazy that msib bbh termin 2 ud bbrp cair tp gw termin 1 aja blm,kinda crazy that msib bbh termin 2 ud bbrp cair tapi gw termin 1 saja belum,16,False,True,True,True,False,negatif,pengguna mengeluhkan keterlambatan pencairan dana bantuan biaya hidup (BBH) termin 1 dibandingkan peserta lain.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1852717588494860353,https://x.com/KediriFess/status/1852717588494860353,2024-11-02 14:21:09,,in,False,2,4,0,0,,,Cah kalian yg anak kipk milih MSIB atau magang mandiri? Nek magang mandiri kui paid atau unpaid ya? Terus misal magang mandiri nek gudang garam iso ga too :( terutama bagian adm fiskal e enek ga siiii??? Info dong mbak mas,cah kalian yang anak kipk milih msib atau magang mandiri? nek magang mandiri kui paid atau unpaid ya? terus misal magang mandiri nek gudang garam iso tidak too :( terutama bagian adm fiskal e enek tidak siiii? informasi dong mbak mas,41,False,True,True,True,False,netral,komentar berupa pertanyaan informatif mengenai perbandingan program dan prosedur magang tanpa adanya opini atau emosi terhadap program.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1852330016060911681,https://x.com/kiaraamz/status/1852330016060911681,2024-11-01 12:41:05,,in,False,9,4,1,1,,,"msib unfair bgt asli, masa liat tweet orang lain ada yg bbh termin 1 udh cair meanwhile punya gue sama sekali belum &lt;/3","msib unfair banget asli, masa liat tweet orang lain ada yang bbh termin 1 sudah cair meanwhile punya gue sama sekali belum < 3",24,False,True,True,True,False,negatif,pengguna mengeluhkan ketidakadilan terkait keterlambatan pencairan dana bantuan biaya hidup (BBH).,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1852247997213523991,https://x.com/UGM_FESS/status/1852247997213523991,2024-11-01 07:15:10,,in,False,78,9,1,1,,,"yujiem Kira-kira MSIB dibuka nggak ya? Pengen magang tapi yang dibayar :( 

P.s. sekalian kalo ada yang punya info magang dong, guys","yujiem kira-kira msib dibuka tidak ya? pengen magang tapi yang dibayar :( p.s. sekalian kalo ada yang punya informasi magang dong, guys",22,False,True,True,True,False,netral,komentar berupa pertanyaan mengenai pembukaan program dan permintaan informasi magang tanpa opini spesifik terhadap program.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1852187618873573850,https://x.com/worksfess/status/1852187618873573850,2024-11-01 03:15:14,,in,False,1,2,0,0,,,Wrk! Apakah di sini ada yang magang Non-MSIB di perusahaan tv seperti transmedia dan kompas? Itu fee nya apakah UMR? Terima kasih🙏,wrk! apakah di sini ada yang magang non-msib di perusahaan tv seperti transmedia dan kompas? itu fee nya apakah umr? terima kasih:folded_hands:,22,False,True,True,True,False,netral,komentar berupa pertanyaan informasi mengenai magang non-msib dan tidak mengandung opini terhadap program MSIB.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1851923408340082978,https://x.com/schcampus/status/1851923408340082978,2024-10-31 09:45:22,,in,False,0,0,0,0,,,"Hii! Adakah yg disini alumni MSIB khususnya batch 5 atau 6? Aku minta bantuannya untuk isi kuesionerku yaa, bantuan kalian sangat berartii. semoga berkah yaa😊 campus! https://t.co/YTeUXbtBD5","hii! adakah yang disini alumni msib khususnya batch 5 atau 6? aku minta bantuannya untuk isi kuesionerku yaa, bantuan kalian sangat berartii. semoga berkah yaa:smiling_face_with_smiling_eyes: campus!",26,False,True,True,True,False,netral,Komentar berisi permintaan bantuan pengisian kuesioner dan tidak mengandung opini atau sentimen terhadap program MSIB.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1851922115034783859,https://x.com/schfess/status/1851922115034783859,2024-10-31 09:40:13,,in,False,0,0,0,0,,,"Hii! Adakah yg disini alumni MSIB khususnya batch 5 atau 6? Aku minta bantuannya untuk isi kuesionerku yaa, bantuan kalian sangat berartii. semoga berkah yaa😊 sch! https://t.co/voUILD3wih","hii! adakah yang disini alumni msib khususnya batch 5 atau 6? aku minta bantuannya untuk isi kuesionerku yaa, bantuan kalian sangat berartii. semoga berkah yaa:smiling_face_with_smiling_eyes: sch!",26,False,True,True,True,False,netral,Komentar berisi permintaan bantuan pengisian kuesioner dan tidak mengandung opini atau sentimen terhadap program MSIB.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1851916195232125008,https://x.com/7hyunsukgf/status/1851916195232125008,2024-10-31 09:16:42,,in,False,1,0,0,0,,,"KELAKUAN 2024 :
Jan - seleksi msib
Feb - masuk magang
Mar - magang lagi
Apr - magang terus
Mei - magang dikit lg selesai
Jun -  konser reboot
Jul - pcd era (liburan)
~kuliah era
Aug - fanmeet yedam
Sep - bruno
Okt - hut mandiri, sempro","kelakuan 2024 : jan - seleksi msib feb - masuk magang mar - magang lagi apr - magang terus mei - magang dikit lg selesai jun - konser reboot jul - pcd era (liburan) ~kuliah era aug - fanmeet yedam sep - bruno okt - hut mandiri, sempro",48,False,False,True,True,False,netral,Komentar hanya berisi daftar kegiatan pribadi dan tidak menunjukkan opini atau sentimen terhadap program MSIB.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1851548400350621966,https://x.com/tanyakanrl/status/1851548400350621966,2024-10-30 08:55:13,,in,False,2,2,0,0,,,💚 Msib batch 8 masi ada ga ya guys?,:green_heart: msib batch 8 masi ada tidak ya guys?,9,False,True,True,True,False,netral,Komentar berupa pertanyaan informatif mengenai ketersediaan program tanpa adanya opini atau emosi tertentu.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1850537463502303376,https://x.com/telfess/status/1850537463502303376,2024-10-27 13:58:07,,in,False,2,1,0,0,,,"telyu! mau tanya khususnya buat anak mbti, bisa ambil magang 2kali ga sih? misal semester 5 mbkm internal terus semester 6 msib, itu bisa ga?btw sender mbti 22.","telyu! mau tanya khususnya buat anak mbti, bisa ambil magang 2kali tidak sih? misal semester 5 mbkm internal terus semester 6 msib, itu bisa ga?btw sender mbti 22.",28,False,True,True,True,False,netral,komentar berupa pertanyaan informatif mengenai aturan program tanpa adanya opini atau emosi tertentu.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1850421410453479867,https://x.com/collegemfs/status/1850421410453479867,2024-10-27 06:16:58,,in,False,3,19,0,0,,,"[cm] halo yg sesuai kriteria boleh bantuin isi kuesioner sender yukk
1. Mahasiswa aktif
2. Merasa tidak percaya diri akan pencapaiannya, salah satunya:
-memiliki ipk &gt;3.5
-memiliki prestasi (baik akademis/nonakademis)
-lolos program MBKM (MSIB,iisma,kampus (cont)","[cm] halo yang sesuai kriteria boleh bantuin isi kuesioner sender yukk 1. mahasiswa aktif 2. merasa tidak percaya diri akan pencapaiannya, salah satunya: -memiliki ipk >3.5 -memiliki prestasi (baik akademis nonakademis) -lolos program mbkm (msib,iisma,kampus (cont)",36,False,True,True,True,False,netral,Komentar berisi ajakan pengisian kuesioner penelitian dan bukan merupakan opini atau sentimen terhadap program MSIB.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1850051940253827424,https://x.com/syalovelynotes/status/1850051940253827424,2024-10-26 05:48:49,,in,True,3,0,0,0,,,"tapi untuk program beliau yg kuliah merdeka itu aku liat cukup banyak mahasiswa yg puas, contohnya dari program msib &amp; iisma.

kalo dari pandangan kalian kira kira kinerja beliau selama ini gimana??","tapi untuk program beliau yang kuliah merdeka itu aku liat cukup banyak mahasiswa yang puas, contohnya dari program msib & iisma. kalo dari pandangan kalian kira kira kinerja beliau selama ini gimana?",32,False,True,True,True,False,positif,Komentar secara eksplisit menyebutkan bahwa banyak mahasiswa merasa puas dengan program MSIB.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1849466351339135334,https://x.com/kalelwaynee/status/1849466351339135334,2024-10-24 15:01:54,,in,True,11,0,0,0,,,"@kevin_muffin @SoundOfYogi the worst apanya, parameter yg lu sebutin itu malah mengacu ke zonasi nah kan zonasi kebijakan awalnya si muhajir, nadiem kalo misal urusan ngurus kampus bagus kok ex: program mbkm, msib dll nya bgs minus di ptnbh, sedangkan buat sd-sma emg krg tp g worst jg lu aja yg g objektif","the worst apanya, parameter yang lu sebutin itu malah mengacu ke zonasi nah kan zonasi kebijakan awalnya si muhajir, nadiem kalo misal urusan ngurus kampus bagus kok ex: program mbkm, msib dll nya bgs minus di ptnbh, sedangkan buat sd-sma emg krg tapi g worst juga lu saja yang g objektif",51,False,True,True,True,False,positif,pengguna secara eksplisit menyatakan bahwa program MSIB bagus.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1849277900287275382,https://x.com/hpyzzz/status/1849277900287275382,2024-10-24 02:33:04,,in,True,2,0,0,0,,,@unicelounge Setuju. Bahkan lebih cape ikut lantip daripada magang MSIB waktu itu,setuju. bahkan lebih cape ikut lantip daripada magang msib waktu itu,11,False,False,True,True,False,negatif,pengguna membandingkan kelelahan program lain dengan MSIB yang menyiratkan pengalaman kurang menyenangkan atau beban kerja yang berat.,medium,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1849030553317556456,https://x.com/UGM_FESS/status/1849030553317556456,2024-10-23 10:10:11,,in,False,47,18,1,0,,,yujiem adakah yg mau magang kemenkeu convert sks? sender bingung pgn daftar kemenkeu buat konversi sks di smt 6 tp takut tb tb MSIB buka …,yujiem adakah yang mau magang kemenkeu convert sks? sender bingung pgn daftar kemenkeu buat konversi sks di smt 6 tapi takut tb tb msib buka …,26,False,True,True,True,False,netral,"Komentar berisi pertanyaan mengenai rencana pendaftaran dan kebingungan terkait jadwal program, bukan opini atau penilaian terhadap program.",high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1848696548336799938,https://x.com/jeno_jjang/status/1848696548336799938,2024-10-22 12:02:58,,in,True,6,0,0,0,,,"@sabolnkonveksi Gak tau ini akan membantu atau enggak, aku dulu pernah ikut msib, bincang2 sama bosku waktu itu, perusahaan kalau mau rekrut mahasiswa untuk magang, mereka wajib buat ngasih pelajaran/ilmu ke peserta magang, karena nantinya bakal disuruh buat nyerahin nilai raport","tidak tau ini akan membantu atau enggak, aku dulu pernah ikut msib, bincang2 sama bosku waktu itu, perusahaan kalau mau rekrut mahasiswa untuk magang, mereka wajib buat ngasih pelajaran ilmu ke peserta magang, karena nantinya bakal disuruh buat nyerahin nilai raport",41,False,True,True,True,False,netral,komentar bersifat informatif mengenai pengalaman dan prosedur perusahaan tanpa menunjukkan opini positif atau negatif yang kuat terhadap program.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1848681529754653036,https://x.com/collegemfs/status/1848681529754653036,2024-10-22 11:03:18,,in,False,5,10,0,4,,,[cm] msib batch 8 bakal ada lagi ga yaa :(,[cm] msib batch 8 bakal ada lagi tidak ya :(,10,False,True,True,True,False,netral,komentar berupa pertanyaan mengenai keberlanjutan program tanpa adanya opini atau emosi negatif/positif yang kuat.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1848656825237053451,https://x.com/kun_voye/status/1848656825237053451,2024-10-22 09:25:08,,in,True,40,0,1,0,,,"@worksfess tuh yg mitra2 msib anjirr, internship kudu ada pengalaman. mentang2 yg bayar kemendikbud","tuh yang mitra2 msib anjirr, internship kudu ada pengalaman. mentang2 yang bayar kemendikbud",13,False,False,True,True,False,negatif,Komentar berisi kritik dan kekecewaan terhadap persyaratan mitra MSIB yang dianggap tidak realistis.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1848410822315545061,https://x.com/JualAwkawk/status/1848410822315545061,2024-10-21 17:07:36,,in,True,3,3,0,0,,,"@gitaputrid Selama menjabat, gw ikut msib, lulus dan ngajar. Msib sangat membantu ya, jadi bisa ikut bootcamp gratis. Kampus mengajar, temen""ku belajar ngajar dari sana, dan digaji. 
Lulus aku jd guru, aku ambil buku dari web dinas pend. Webnya easy acces, easy to use.","selama menjabat, gw ikut msib, lulus dan ngajar. msib sangat membantu ya, jadi bisa ikut bootcamp gratis. kampus mengajar, temen""ku belajar ngajar dari sana, dan digaji. lulus aku jadi guru, aku ambil buku dari web dinas pend. webnya easy acces, easy to use.",43,False,True,True,True,False,positif,pengguna menyatakan program MSIB sangat membantu dan memberikan pengalaman yang bermanfaat.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1848207374676619770,https://x.com/yungnikiii/status/1848207374676619770,2024-10-21 03:39:10,,in,False,12,4,2,0,,,"Nadiem anjing. Makan noh IISMA &amp; MSIB, upaya pelemahan tri dharma perguruan tinggi, biar mahasiswa pada apatis sama politik. Karena dituntut siap kerja doang, jadi budak korporat. Giliran demo, yang turun demo dinyinyirin","nadiem anjing. makan noh iisma & msib, upaya pelemahan tri dharma perguruan tinggi, biar mahasiswa pada apatis sama politik. karena dituntut siap kerja doang, jadi budak korporat. giliran demo, yang turun demo dinyinyirin",33,False,False,True,True,False,negatif,Komentar berisi kritik keras dan sentimen negatif terhadap program MSIB yang dianggap sebagai upaya pelemahan pendidikan dan eksploitasi mahasiswa.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1848182563963355472,https://x.com/ihsanurroihan11/status/1848182563963355472,2024-10-21 02:00:35,,in,False,7,0,0,0,,,Menurutku yg oke dr kampus merdeka cuma MSIB yg bisa ngeregulasi industri biar gak menjebak pemagang thd cheap/free labour yg sebelumnya ga bs dilakukan oleh universitas.,menurutku yang oke dari kampus merdeka cuma msib yang bisa ngeregulasi industri biar tidak menjebak pemagang thd cheap free labour yang sebelumnya tidak bs dilakukan oleh universitas.,27,False,True,True,True,False,positif,pengguna memberikan apresiasi terhadap peran MSIB dalam meregulasi industri agar tidak mengeksploitasi pemagang.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1847932858096120193,https://x.com/sha_______sya/status/1847932858096120193,2024-10-20 09:28:20,,in,False,13,1,0,0,,,gw pas temen gw lolos msib tapi gw kaga,gw pas temen gw lolos msib tapi gw kaga,9,False,True,True,True,False,negatif,pengguna mengungkapkan kekecewaan pribadi karena tidak lolos seleksi program MSIB.,high,
